choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice9,count
8,3,6,2,1,4,9,7,5,10
8,3,6,2,1,7,4,5,9,1
8,3,6,2,1,7,4,9,5,1
8,3,6,2,1,7,5,4,9,5
8,3,6,2,1,7,5,9,4,1
8,3,6,2,1,7,9,5,4,1
8,3,6,2,1,7,9,4,5,10
8,3,6,2,1,5,7,4,9,1
8,3,6,2,1,5,4,7,9,8
8,3,6,2,1,5,4,9,7,11
8,3,6,2,1,5,9,4,7,2
8,3,6,2,1,5,9,7,4,4
8,3,6,2,1,9,7,5,4,3
8,3,6,2,1,9,7,4,5,2
8,3,6,2,1,9,4,5,7,16
8,3,6,2,1,9,4,7,5,1
8,3,6,2,9,4,7,5,1,3
8,3,6,2,9,4,1,7,5,4
8,3,6,2,9,4,1,5,7,4
8,3,6,2,9,4,5,7,1,12
8,3,6,2,9,7,4,1,5,4
8,3,6,2,9,7,4,5,1,1
8,3,6,2,9,7,1,4,5,5
8,3,6,2,9,7,1,5,4,7
8,3,6,2,9,7,5,4,1,2
8,3,6,2,9,1,7,5,4,8
8,3,6,2,9,1,4,7,5,7
8,3,6,2,9,1,5,4,7,12
8,3,6,2,9,1,5,7,4,4
8,3,6,2,9,5,7,1,4,7
8,3,6,2,9,5,7,4,1,2
8,3,6,2,9,5,1,4,7,1
8,3,6,7,5,2,1,4,9,5
8,3,6,7,5,2,9,1,4,1
8,3,6,7,5,4,2,1,9,2
8,3,6,7,5,4,2,9,1,1
8,3,6,7,5,4,1,2,9,1
8,3,6,7,5,4,9,2,1,5
8,3,6,7,5,1,4,9,2,5
8,3,6,7,5,1,2,4,9,4
8,3,6,7,5,1,2,9,4,1
8,3,6,7,5,1,9,4,2,1
8,3,6,7,5,9,1,4,2,2
8,3,6,7,5,9,1,2,4,3
8,3,6,7,5,9,2,1,4,1
8,3,6,7,5,9,2,4,1,1
8,3,6,7,2,5,4,1,9,2
8,3,6,7,2,5,1,4,9,3
8,3,6,7,2,5,9,1,4,1
8,3,6,7,2,1,9,5,4,3
8,3,6,7,2,1,9,4,5,3
8,3,6,7,2,9,4,5,1,6
8,3,6,7,4,2,1,5,9,1
8,3,6,7,4,5,2,1,9,6
8,3,6,7,4,5,2,9,1,2
8,3,6,7,4,5,1,2,9,1
8,3,6,7,4,1,5,2,9,1
8,3,6,7,4,1,5,9,2,3
8,3,6,7,4,1,9,5,2,3
8,3,6,7,4,9,2,1,5,1
8,3,6,7,1,2,4,5,9,1
8,3,6,7,1,2,4,9,5,1
8,3,6,7,1,5,4,2,9,1
8,3,6,7,1,9,5,4,2,4
8,3,6,7,1,9,5,2,4,1
8,3,6,7,1,9,2,5,4,1
8,3,6,7,1,9,2,4,5,1
8,3,6,7,9,2,4,1,5,4
8,3,6,7,9,2,4,5,1,2
8,3,6,7,9,2,1,4,5,11
8,3,6,7,9,2,1,5,4,5
8,3,6,7,9,4,5,2,1,2
8,3,6,7,9,1,2,5,4,8
8,3,6,7,9,1,5,2,4,4
8,3,6,7,9,5,1,4,2,1
8,3,6,7,9,5,1,2,4,2
8,3,6,1,5,2,4,9,7,1
8,3,6,1,5,7,2,4,9,1
8,3,6,1,5,7,4,9,2,1
8,3,6,1,5,7,9,4,2,1
8,3,6,1,5,7,9,2,4,4
8,3,6,1,5,4,7,9,2,2
8,3,6,1,5,4,2,7,9,6
8,3,6,1,5,9,7,4,2,4
8,3,6,1,5,9,7,2,4,4
8,3,6,1,5,9,4,7,2,4
8,3,6,1,5,9,2,7,4,3
8,3,6,1,2,5,7,4,9,15
8,3,6,1,2,5,7,9,4,11
8,3,6,1,2,5,4,7,9,7
8,3,6,1,2,5,4,9,7,20
8,3,6,1,2,5,9,4,7,41
8,3,6,1,2,5,9,7,4,16
8,3,6,1,2,7,4,5,9,2
8,3,6,1,2,7,4,9,5,1
8,3,6,1,2,4,5,7,9,4
8,3,6,1,2,4,9,5,7,4
8,3,6,1,2,9,7,4,5,1
8,3,6,1,2,9,7,5,4,4
8,3,6,1,2,9,4,5,7,1
8,3,6,1,2,9,5,4,7,26
8,3,6,1,2,9,5,7,4,9
8,3,6,1,7,2,4,5,9,1
8,3,6,1,7,5,2,4,9,1
8,3,6,1,7,5,4,2,9,1
8,3,6,1,7,5,4,9,2,3
8,3,6,1,7,5,9,4,2,1
8,3,6,1,7,4,5,2,9,1
8,3,6,1,7,4,5,9,2,6
8,3,6,1,7,9,5,4,2,2
8,3,6,1,7,9,4,5,2,3
8,3,6,1,7,9,2,4,5,9
8,3,6,1,7,9,2,5,4,1
8,3,6,1,4,2,7,5,9,3
8,3,6,1,4,2,7,9,5,2
8,3,6,1,4,2,9,5,7,2
8,3,6,1,4,7,5,2,9,7
8,3,6,1,4,7,5,9,2,9
8,3,6,1,4,7,9,2,5,7
8,3,6,1,4,5,7,9,2,8
8,3,6,1,4,5,2,7,9,4
8,3,6,1,4,5,2,9,7,4
8,3,6,1,4,5,9,2,7,4
8,3,6,1,4,5,9,7,2,1
8,3,6,1,4,9,5,2,7,2
8,3,6,1,4,9,2,5,7,2
8,3,6,1,4,9,2,7,5,3
8,3,6,1,9,2,4,7,5,4
8,3,6,1,9,2,5,4,7,12
8,3,6,1,9,2,5,7,4,4
8,3,6,1,9,7,2,5,4,1
8,3,6,1,9,7,4,2,5,1
8,3,6,1,9,7,4,5,2,2
8,3,6,1,9,7,5,2,4,1
8,3,6,1,9,4,7,2,5,6
8,3,6,1,9,4,7,5,2,2
8,3,6,1,9,4,2,7,5,1
8,3,6,1,9,4,5,2,7,6
8,3,6,1,9,5,7,4,2,3
8,3,6,1,9,5,7,2,4,5
8,3,6,1,9,5,4,7,2,13
8,3,6,1,9,5,4,2,7,8
8,3,6,1,9,5,2,7,4,1
8,3,6,9,5,2,1,7,4,5
8,3,6,9,5,2,1,4,7,1
8,3,6,9,5,2,4,1,7,1
8,3,6,9,5,7,2,1,4,2
8,3,6,9,5,1,7,2,4,1
8,3,6,9,5,1,7,4,2,2
8,3,6,9,5,1,2,7,4,1
8,3,6,9,5,1,2,4,7,2
8,3,6,9,2,5,4,7,1,2
8,3,6,9,2,7,5,1,4,2
8,3,6,9,2,7,1,4,5,1
8,3,6,9,2,7,4,5,1,1
8,3,6,9,2,1,4,7,5,1
8,3,6,9,2,4,1,5,7,1
8,3,6,9,2,4,5,7,1,1
8,3,6,9,7,4,5,1,2,2
8,3,6,9,7,4,2,1,5,1
8,3,6,9,1,2,7,4,5,1
8,3,6,9,1,4,5,7,2,1
8,3,6,9,4,2,7,1,5,13
8,3,6,9,4,2,7,5,1,5
8,3,6,9,4,2,1,5,7,2
8,3,6,9,4,2,5,1,7,14
8,3,6,9,4,2,5,7,1,12
8,3,6,9,4,7,2,1,5,5
8,3,6,9,4,7,2,5,1,4
8,3,6,9,4,7,1,2,5,6
8,3,6,9,4,7,1,5,2,3
8,3,6,9,4,7,5,2,1,2
8,3,6,9,4,1,7,2,5,7
8,3,6,9,4,1,2,5,7,1
8,3,6,9,4,1,5,2,7,9
8,3,6,9,4,1,5,7,2,8
8,3,6,9,4,5,1,7,2,2
8,3,6,9,4,5,1,2,7,1
8,3,7,4,5,6,2,1,9,1
8,3,7,4,5,6,1,2,9,1
8,3,7,4,5,6,9,2,1,1
8,3,7,4,2,6,1,9,5,2
8,3,7,4,2,5,6,9,1,1
8,3,7,4,2,5,9,1,6,1
8,3,7,4,2,1,5,6,9,1
8,3,7,4,2,1,6,9,5,1
8,3,7,4,1,6,2,5,9,2
8,3,7,4,1,6,2,9,5,1
8,3,7,4,1,6,5,2,9,1
8,3,7,4,1,6,5,9,2,2
8,3,7,4,1,6,9,5,2,6
8,3,7,4,1,6,9,2,5,7
8,3,7,4,1,2,5,9,6,2
8,3,7,4,1,2,9,5,6,6
8,3,7,4,1,5,2,6,9,1
8,3,7,4,1,5,9,6,2,2
8,3,7,4,1,5,9,2,6,1
8,3,7,4,1,9,2,5,6,8
8,3,7,4,1,9,2,6,5,2
8,3,7,4,1,9,5,6,2,2
8,3,7,4,1,9,6,5,2,4
8,3,7,4,1,9,6,2,5,3
8,3,7,4,9,6,2,1,5,3
8,3,7,4,9,6,2,5,1,3
8,3,7,4,9,6,1,2,5,3
8,3,7,4,9,6,1,5,2,1
8,3,7,4,9,2,6,1,5,1
8,3,7,4,9,2,6,5,1,1
8,3,7,4,9,2,1,6,5,6
8,3,7,4,9,2,5,1,6,1
8,3,7,4,9,5,1,2,6,6
8,3,7,4,9,5,1,6,2,1
8,3,7,4,9,5,6,1,2,1
8,3,7,5,4,6,2,1,9,6
8,3,7,5,4,6,2,9,1,3
8,3,7,5,4,6,1,2,9,10
8,3,7,5,4,6,1,9,2,1
8,3,7,5,4,6,9,1,2,1
8,3,7,5,4,6,9,2,1,1
8,3,7,5,4,2,6,1,9,45
8,3,7,5,4,2,6,9,1,17
8,3,7,5,4,2,1,6,9,8
8,3,7,5,4,2,1,9,6,56
8,3,7,5,4,2,9,1,6,2
8,3,7,5,4,2,9,6,1,9
8,3,7,5,4,1,2,6,9,17
8,3,7,5,4,1,2,9,6,13
8,3,7,5,4,1,6,2,9,12
8,3,7,5,4,1,6,9,2,33
8,3,7,5,4,1,9,6,2,8
8,3,7,5,4,9,2,1,6,34
8,3,7,5,4,9,2,6,1,10
8,3,7,5,4,9,1,2,6,55
8,3,7,5,4,9,1,6,2,3
8,3,7,5,4,9,6,1,2,3
8,3,7,5,4,9,6,2,1,2
8,3,7,5,6,4,2,1,9,1
8,3,7,5,6,4,2,9,1,23
8,3,7,5,6,4,1,2,9,1
8,3,7,5,6,4,1,9,2,30
8,3,7,5,6,4,9,1,2,42
8,3,7,5,6,4,9,2,1,19
8,3,7,5,6,2,4,1,9,1
8,3,7,5,6,2,4,9,1,17
8,3,7,5,6,2,1,4,9,2
8,3,7,5,6,2,1,9,4,2
8,3,7,5,6,2,9,1,4,1
8,3,7,5,6,2,9,4,1,4
8,3,7,5,6,1,2,4,9,34
8,3,7,5,6,1,2,9,4,9
8,3,7,5,6,1,4,2,9,13
8,3,7,5,6,1,4,9,2,58
8,3,7,5,6,1,9,4,2,24
8,3,7,5,6,1,9,2,4,7
8,3,7,5,6,9,2,1,4,21
8,3,7,5,6,9,2,4,1,1
8,3,7,5,6,9,1,2,4,9
8,3,7,5,6,9,4,1,2,3
8,3,7,5,2,4,1,6,9,1
8,3,7,5,2,1,6,4,9,1
8,3,7,5,2,1,9,4,6,1
8,3,7,5,1,6,2,4,9,1
8,3,7,5,1,6,4,2,9,6
8,3,7,5,1,6,9,4,2,2
8,3,7,5,1,6,9,2,4,4
8,3,7,5,1,4,2,9,6,1
8,3,7,5,1,4,6,2,9,4
8,3,7,5,1,9,6,4,2,1
8,3,7,5,9,6,2,1,4,78
8,3,7,5,9,6,2,4,1,143
8,3,7,5,9,6,1,2,4,72
8,3,7,5,9,6,1,4,2,104
8,3,7,5,9,6,4,1,2,26
8,3,7,5,9,6,4,2,1,195
8,3,7,5,9,2,6,1,4,9
8,3,7,5,9,2,6,4,1,80
8,3,7,5,9,2,1,4,6,3
8,3,7,5,9,2,4,1,6,1
8,3,7,5,9,1,2,6,4,4
8,3,7,5,9,1,2,4,6,1
8,3,7,5,9,1,6,2,4,7
8,3,7,5,9,1,6,4,2,5
8,3,7,5,9,4,2,1,6,13
8,3,7,5,9,4,2,6,1,8
8,3,7,5,9,4,1,2,6,30
8,3,7,5,9,4,1,6,2,19
8,3,7,5,9,4,6,1,2,68
8,3,7,5,9,4,6,2,1,23
8,3,7,6,5,4,2,1,9,2
8,3,7,6,5,4,1,2,9,1
8,3,7,6,5,1,2,9,4,1
8,3,7,6,5,1,9,4,2,7
8,3,7,6,5,1,9,2,4,1
8,3,7,6,5,9,2,1,4,6
8,3,7,6,5,9,2,4,1,2
8,3,7,6,5,9,4,1,2,12
8,3,7,6,4,5,2,1,9,1
8,3,7,6,4,5,1,9,2,12
8,3,7,6,4,5,9,1,2,4
8,3,7,6,4,5,9,2,1,1
8,3,7,6,4,2,5,9,1,1
8,3,7,6,4,2,1,5,9,4
8,3,7,6,4,2,1,9,5,1
8,3,7,6,4,2,9,1,5,4
8,3,7,6,4,2,9,5,1,5
8,3,7,6,4,1,5,9,2,1
8,3,7,6,4,1,9,2,5,2
8,3,7,6,4,9,2,1,5,5
8,3,7,6,4,9,2,5,1,4
8,3,7,6,4,9,1,5,2,1
8,3,7,6,4,9,5,2,1,8
8,3,7,6,2,4,5,9,1,1
8,3,7,6,2,4,1,5,9,5
8,3,7,6,2,4,1,9,5,1
8,3,7,6,2,4,9,5,1,1
8,3,7,6,2,5,4,1,9,22
8,3,7,6,2,5,4,9,1,4
8,3,7,6,2,5,9,1,4,12
8,3,7,6,2,5,9,4,1,2
8,3,7,6,2,1,5,4,9,12
8,3,7,6,2,1,5,9,4,4
8,3,7,6,2,1,4,5,9,1
8,3,7,6,2,1,4,9,5,4
8,3,7,6,2,1,9,4,5,12
8,3,7,6,2,9,1,5,4,4
8,3,7,6,2,9,1,4,5,1
8,3,7,6,2,9,4,5,1,5
8,3,7,6,1,4,2,9,5,1
8,3,7,6,1,4,5,2,9,1
8,3,7,6,1,4,5,9,2,4
8,3,7,6,1,4,9,5,2,1
8,3,7,6,1,2,9,4,5,1
8,3,7,6,1,5,2,9,4,2
8,3,7,6,1,5,9,2,4,1
8,3,7,6,1,9,2,5,4,2
8,3,7,6,1,9,2,4,5,4
8,3,7,6,1,9,4,5,2,1
8,3,7,6,1,9,4,2,5,1
8,3,7,6,9,4,2,1,5,1
8,3,7,6,9,4,1,2,5,4
8,3,7,6,9,2,4,1,5,1
8,3,7,6,9,2,4,5,1,9
8,3,7,6,9,2,1,5,4,1
8,3,7,6,9,2,5,1,4,1
8,3,7,6,9,2,5,4,1,5
8,3,7,6,9,1,2,4,5,19
8,3,7,6,9,1,2,5,4,4
8,3,7,6,9,1,4,2,5,3
8,3,7,6,9,1,5,4,2,3
8,3,7,6,9,5,2,1,4,1
8,3,7,6,9,5,1,4,2,3
8,3,7,6,9,5,4,1,2,13
8,3,7,6,9,5,4,2,1,3
8,3,7,2,5,6,9,4,1,1
8,3,7,2,5,4,6,1,9,9
8,3,7,2,5,4,6,9,1,3
8,3,7,2,5,4,1,6,9,4
8,3,7,2,5,4,1,9,6,1
8,3,7,2,5,4,9,1,6,7
8,3,7,2,5,4,9,6,1,12
8,3,7,2,5,1,6,9,4,1
8,3,7,2,5,1,9,4,6,1
8,3,7,2,5,9,4,1,6,10
8,3,7,2,5,9,1,4,6,27
8,3,7,2,5,9,1,6,4,2
8,3,7,2,5,9,6,1,4,18
8,3,7,2,5,9,6,4,1,4
8,3,7,2,6,5,9,1,4,2
8,3,7,2,6,4,5,1,9,1
8,3,7,2,6,4,1,5,9,2
8,3,7,2,6,4,1,9,5,2
8,3,7,2,6,1,9,5,4,1
8,3,7,2,6,1,9,4,5,4
8,3,7,2,6,9,4,5,1,1
8,3,7,2,6,9,5,1,4,1
8,3,7,2,6,9,5,4,1,1
8,3,7,2,4,6,9,1,5,1
8,3,7,2,4,6,9,5,1,1
8,3,7,2,4,5,6,1,9,2
8,3,7,2,4,5,1,6,9,5
8,3,7,2,4,5,1,9,6,6
8,3,7,2,4,5,9,1,6,1
8,3,7,2,4,5,9,6,1,17
8,3,7,2,4,1,5,6,9,6
8,3,7,2,4,1,5,9,6,3
8,3,7,2,4,1,6,5,9,3
8,3,7,2,4,1,6,9,5,3
8,3,7,2,4,1,9,6,5,5
8,3,7,2,4,1,9,5,6,8
8,3,7,2,4,9,1,5,6,2
8,3,7,2,4,9,6,1,5,1
8,3,7,2,1,6,4,5,9,12
8,3,7,2,1,6,4,9,5,5
8,3,7,2,1,6,5,4,9,5
8,3,7,2,1,6,5,9,4,3
8,3,7,2,1,6,9,5,4,23
8,3,7,2,1,6,9,4,5,10
8,3,7,2,1,4,6,5,9,1
8,3,7,2,1,4,6,9,5,2
8,3,7,2,1,4,5,6,9,5
8,3,7,2,1,4,5,9,6,2
8,3,7,2,1,4,9,5,6,4
8,3,7,2,1,4,9,6,5,8
8,3,7,2,1,5,4,6,9,16
8,3,7,2,1,5,4,9,6,2
8,3,7,2,1,5,6,9,4,2
8,3,7,2,1,5,9,6,4,19
8,3,7,2,1,5,9,4,6,52
8,3,7,2,1,9,4,5,6,3
8,3,7,2,1,9,4,6,5,3
8,3,7,2,1,9,5,4,6,2
8,3,7,2,1,9,6,5,4,7
8,3,7,2,1,9,6,4,5,21
8,3,7,1,5,6,2,4,9,10
8,3,7,1,5,6,2,9,4,5
8,3,7,1,5,6,4,2,9,2
8,3,7,1,5,6,4,9,2,13
8,3,7,1,5,6,9,4,2,14
8,3,7,1,5,6,9,2,4,11
8,3,7,1,5,2,6,9,4,2
8,3,7,1,5,2,4,6,9,6
8,3,7,1,5,2,9,4,6,1
8,3,7,1,5,4,2,6,9,3
8,3,7,1,5,4,2,9,6,3
8,3,7,1,5,4,9,6,2,1
8,3,7,1,5,4,9,2,6,7
8,3,7,1,5,9,2,4,6,1
8,3,7,1,5,9,2,6,4,14
8,3,7,1,5,9,4,6,2,8
8,3,7,1,6,5,4,2,9,5
8,3,7,1,6,5,4,9,2,2
8,3,7,1,6,5,9,4,2,1
8,3,7,1,6,5,9,2,4,4
8,3,7,1,6,9,5,2,4,2
8,3,7,1,2,6,5,4,9,6
8,3,7,1,2,6,5,9,4,13
8,3,7,1,2,6,4,5,9,2
8,3,7,1,2,6,4,9,5,2
8,3,7,1,2,6,9,4,5,1
8,3,7,1,2,5,6,4,9,1
8,3,7,1,2,5,6,9,4,2
8,3,7,1,2,5,4,9,6,8
8,3,7,1,2,5,9,4,6,1
8,3,7,1,2,5,9,6,4,11
8,3,7,1,2,4,5,6,9,1
8,3,7,1,2,4,6,9,5,1
8,3,7,1,2,4,9,6,5,4
8,3,7,1,2,9,5,4,6,6
8,3,7,1,2,9,5,6,4,16
8,3,7,1,2,9,4,5,6,14
8,3,7,1,2,9,6,4,5,1
8,3,7,1,4,6,5,9,2,1
8,3,7,1,4,6,9,5,2,1
8,3,7,1,4,6,9,2,5,1
8,3,7,1,4,9,5,6,2,1
8,3,7,1,9,6,2,4,5,12
8,3,7,1,9,2,6,4,5,3
8,3,7,1,9,2,6,5,4,10
8,3,7,1,9,2,4,6,5,1
8,3,7,1,9,2,4,5,6,3
8,3,7,1,9,2,5,4,6,17
8,3,7,1,9,2,5,6,4,45
8,3,7,1,9,4,2,6,5,12
8,3,7,1,9,4,2,5,6,2
8,3,7,1,9,4,6,2,5,11
8,3,7,1,9,4,5,6,2,2
8,3,7,1,9,4,5,2,6,1
8,3,7,1,9,5,2,6,4,3
8,3,7,1,9,5,4,6,2,2
8,3,7,1,9,5,6,2,4,1
8,3,7,9,5,6,2,4,1,1
8,3,7,9,5,6,1,2,4,2
8,3,7,9,5,6,1,4,2,1
8,3,7,9,5,2,6,4,1,1
8,3,7,9,5,2,1,6,4,4
8,3,7,9,5,2,1,4,6,1
8,3,7,9,5,1,2,4,6,1
8,3,7,9,5,1,4,6,2,2
8,3,7,9,5,4,2,6,1,1
8,3,7,9,6,5,2,1,4,3
8,3,7,9,6,5,4,1,2,1
8,3,7,9,6,5,4,2,1,1
8,3,7,9,6,2,5,1,4,48
8,3,7,9,6,2,5,4,1,9
8,3,7,9,6,2,1,4,5,4
8,3,7,9,6,2,4,1,5,1
8,3,7,9,6,2,4,5,1,6
8,3,7,9,6,1,2,5,4,1
8,3,7,9,6,1,2,4,5,7
8,3,7,9,6,1,5,2,4,16
8,3,7,9,6,1,5,4,2,17
8,3,7,9,6,1,4,5,2,13
8,3,7,9,6,1,4,2,5,20
8,3,7,9,6,4,2,1,5,2
8,3,7,9,6,4,2,5,1,5
8,3,7,9,6,4,1,2,5,40
8,3,7,9,6,4,5,1,2,4
8,3,7,9,6,4,5,2,1,13
8,3,7,9,2,6,5,1,4,15
8,3,7,9,2,6,5,4,1,9
8,3,7,9,2,6,1,4,5,17
8,3,7,9,2,6,4,1,5,9
8,3,7,9,2,6,4,5,1,136
8,3,7,9,2,5,6,1,4,129
8,3,7,9,2,5,6,4,1,21
8,3,7,9,2,5,1,4,6,5
8,3,7,9,2,5,4,1,6,19
8,3,7,9,2,5,4,6,1,14
8,3,7,9,2,1,5,6,4,75
8,3,7,9,2,1,5,4,6,43
8,3,7,9,2,1,6,5,4,2
8,3,7,9,2,1,6,4,5,1
8,3,7,9,2,1,4,6,5,22
8,3,7,9,2,1,4,5,6,2
8,3,7,9,2,4,5,1,6,1
8,3,7,9,2,4,5,6,1,3
8,3,7,9,2,4,1,5,6,10
8,3,7,9,2,4,1,6,5,10
8,3,7,9,2,4,6,1,5,4
8,3,7,9,2,4,6,5,1,28
8,3,7,9,1,6,4,5,2,1
8,3,7,9,1,6,4,2,5,1
8,3,7,9,1,2,4,6,5,1
8,3,7,9,1,5,4,6,2,1
8,3,7,9,1,4,2,6,5,2
8,3,7,9,1,4,6,2,5,1
8,3,7,9,4,6,2,1,5,3
8,3,7,9,4,2,6,1,5,3
8,3,7,9,4,2,6,5,1,2
8,3,7,9,4,2,1,5,6,2
8,3,7,9,4,2,5,6,1,1
8,3,7,9,4,1,2,6,5,2
8,3,7,9,4,1,6,2,5,3
8,3,7,9,4,1,6,5,2,1
8,3,7,9,4,1,5,6,2,1
8,3,7,9,4,5,2,1,6,9
8,3,7,9,4,5,1,2,6,13
8,3,7,9,4,5,1,6,2,57
8,3,7,9,4,5,6,1,2,4
8,3,7,9,4,5,6,2,1,3
8,3,1,4,5,2,7,9,6,1
8,3,1,4,6,7,5,9,2,2
8,3,1,4,6,7,2,9,5,4
8,3,1,4,6,7,9,2,5,1
8,3,1,4,6,7,9,5,2,1
8,3,1,4,6,2,5,9,7,1
8,3,1,4,6,2,9,7,5,1
8,3,1,4,6,9,7,2,5,2
8,3,1,4,7,6,5,2,9,1
8,3,1,4,7,6,5,9,2,3
8,3,1,4,7,6,9,2,5,1
8,3,1,4,7,5,2,6,9,11
8,3,1,4,7,5,2,9,6,1
8,3,1,4,7,2,5,6,9,19
8,3,1,4,7,2,5,9,6,38
8,3,1,4,7,2,9,6,5,1
8,3,1,4,7,2,9,5,6,3
8,3,1,4,7,9,2,5,6,3
8,3,1,4,7,9,2,6,5,1
8,3,1,4,7,9,6,2,5,2
8,3,1,4,7,9,6,5,2,1
8,3,1,4,2,6,7,9,5,1
8,3,1,4,2,5,7,9,6,1
8,3,1,4,9,5,7,2,6,2
8,3,1,4,9,5,7,6,2,1
8,3,1,5,4,6,7,2,9,8
8,3,1,5,4,6,9,7,2,6
8,3,1,5,4,7,6,2,9,3
8,3,1,5,4,7,6,9,2,6
8,3,1,5,4,7,9,2,6,1
8,3,1,5,4,7,9,6,2,7
8,3,1,5,4,2,7,9,6,2
8,3,1,5,4,2,9,6,7,1
8,3,1,5,4,2,9,7,6,3
8,3,1,5,4,9,7,6,2,1
8,3,1,5,4,9,2,7,6,4
8,3,1,5,4,9,6,2,7,2
8,3,1,5,6,4,2,9,7,3
8,3,1,5,6,4,9,2,7,4
8,3,1,5,6,4,9,7,2,1
8,3,1,5,6,7,4,9,2,1
8,3,1,5,6,7,9,4,2,1
8,3,1,5,6,2,7,9,4,2
8,3,1,5,6,2,4,9,7,1
8,3,1,5,6,2,9,7,4,1
8,3,1,5,6,9,2,7,4,1
8,3,1,5,7,6,4,9,2,1
8,3,1,5,7,4,2,6,9,2
8,3,1,5,7,4,2,9,6,2
8,3,1,5,7,2,4,6,9,9
8,3,1,5,7,2,6,4,9,2
8,3,1,5,7,2,6,9,4,1
8,3,1,5,7,2,9,6,4,1
8,3,1,5,7,9,4,2,6,1
8,3,1,5,7,9,4,6,2,4
8,3,1,5,7,9,2,4,6,1
8,3,1,5,7,9,2,6,4,2
8,3,1,5,2,6,7,4,9,1
8,3,1,5,2,6,4,7,9,1
8,3,1,5,2,6,4,9,7,1
8,3,1,5,2,6,9,4,7,2
8,3,1,5,2,7,4,6,9,4
8,3,1,5,2,7,9,4,6,1
8,3,1,5,2,4,9,7,6,1
8,3,1,5,2,9,7,6,4,6
8,3,1,5,2,9,4,7,6,1
8,3,1,5,2,9,6,7,4,2
8,3,1,5,9,6,2,4,7,1
8,3,1,5,9,6,4,2,7,1
8,3,1,5,9,4,7,2,6,1
8,3,1,5,9,4,7,6,2,2
8,3,1,5,9,4,2,7,6,2
8,3,1,5,9,4,2,6,7,4
8,3,1,6,5,4,2,9,7,1
8,3,1,6,5,7,4,2,9,1
8,3,1,6,5,2,7,9,4,1
8,3,1,6,5,2,4,9,7,3
8,3,1,6,5,2,9,7,4,1
8,3,1,6,5,9,2,7,4,2
8,3,1,6,5,9,2,4,7,2
8,3,1,6,4,2,5,7,9,1
8,3,1,6,4,9,7,5,2,4
8,3,1,6,4,9,2,7,5,1
8,3,1,6,7,4,9,2,5,1
8,3,1,6,7,5,2,4,9,1
8,3,1,6,7,5,9,4,2,1
8,3,1,6,7,2,4,9,5,4
8,3,1,6,7,2,9,4,5,2
8,3,1,6,7,9,2,4,5,1
8,3,1,6,7,9,4,2,5,1
8,3,1,6,2,4,7,5,9,2
8,3,1,6,2,4,5,9,7,3
8,3,1,6,2,7,4,9,5,1
8,3,1,6,2,7,5,4,9,2
8,3,1,6,2,7,5,9,4,2
8,3,1,6,2,5,7,4,9,2
8,3,1,6,2,5,4,7,9,1
8,3,1,6,2,5,4,9,7,2
8,3,1,6,2,5,9,4,7,1
8,3,1,6,2,5,9,7,4,5
8,3,1,6,2,9,5,7,4,2
8,3,1,6,2,9,4,5,7,1
8,3,1,6,2,9,4,7,5,2
8,3,1,6,9,4,7,2,5,2
8,3,1,6,9,4,2,7,5,14
8,3,1,6,9,4,2,5,7,5
8,3,1,6,9,4,5,2,7,2
8,3,1,6,9,7,4,2,5,1
8,3,1,6,9,7,2,4,5,14
8,3,1,6,9,7,2,5,4,3
8,3,1,6,9,7,5,2,4,8
8,3,1,6,9,7,5,4,2,2
8,3,1,6,9,2,7,4,5,1
8,3,1,6,9,5,2,7,4,6
8,3,1,6,9,5,2,4,7,4
8,3,1,6,9,5,4,7,2,1
8,3,1,7,5,6,2,4,9,1
8,3,1,7,5,6,2,9,4,1
8,3,1,7,5,4,6,9,2,1
8,3,1,7,5,4,9,2,6,1
8,3,1,7,5,2,4,6,9,1
8,3,1,7,5,9,2,6,4,1
8,3,1,7,9,2,4,6,5,1
8,3,1,7,9,2,4,5,6,1
8,3,1,7,9,2,6,4,5,1
8,3,1,7,9,2,6,5,4,1
8,3,1,7,9,2,5,6,4,1
8,3,1,7,9,2,5,4,6,2
8,3,1,7,9,5,2,6,4,1
8,3,1,2,5,6,7,4,9,8
8,3,1,2,5,6,7,9,4,14
8,3,1,2,5,6,4,7,9,3
8,3,1,2,5,6,4,9,7,5
8,3,1,2,5,6,9,7,4,7
8,3,1,2,5,7,6,4,9,19
8,3,1,2,5,7,6,9,4,2
8,3,1,2,5,7,4,6,9,3
8,3,1,2,5,7,4,9,6,15
8,3,1,2,5,7,9,4,6,15
8,3,1,2,5,7,9,6,4,2
8,3,1,2,5,4,7,9,6,7
8,3,1,2,5,4,6,9,7,3
8,3,1,2,5,4,9,6,7,5
8,3,1,2,5,4,9,7,6,1
8,3,1,2,5,9,6,4,7,4
8,3,1,2,5,9,6,7,4,1
8,3,1,2,6,5,7,4,9,16
8,3,1,2,6,5,7,9,4,4
8,3,1,2,6,5,4,7,9,35
8,3,1,2,6,5,4,9,7,2
8,3,1,2,6,5,9,4,7,28
8,3,1,2,6,5,9,7,4,16
8,3,1,2,6,7,5,9,4,6
8,3,1,2,6,7,4,5,9,2
8,3,1,2,6,7,4,9,5,7
8,3,1,2,6,4,5,7,9,1
8,3,1,2,6,4,5,9,7,1
8,3,1,2,6,4,9,7,5,2
